s_add_u32		0xfffffffe 0x80000000	0x7ffffffe
s_add_u32		0xfffffffe 0xfffffffe	0xfffffffc
s_add_u32		0xfffffffe 0xffffffff	0xfffffffd
s_add_u32		0xffffffff 0x0	0xffffffff
s_add_u32		0xffffffff 0x1	0x00000000
s_add_u32		0xffffffff 0x7fffffff	0x7ffffffe
s_add_u32		0xffffffff 0x80000000	0x7fffffff
s_add_u32		0xffffffff 0xfffffffe	0xfffffffd
s_add_u32		0xffffffff 0xffffffff	0xfffffffe
s_addc_u32		0x0 0x0 0x0	0x00000000
s_addc_u32		0x0 0x1 0x0	0x00000001
s_addc_u32		0x0 0x0 0x0	0x00000000
s_addc_u32		0x0 0x1 0x0	0x00000001
s_addc_u32		0x0 0x1 0x1	0x00000002
s_addc_u32		0x0 0x0 0x1	0x00000001
s_addc_u32		0x0 0x7fffffff 0x0	0x7fffffff
s_addc_u32		0x0 0x1 0x7fffffff	0x00000002
s_addc_u32		0x0 0x0 0x7fffffff	0x00000001
s_addc_u32		0x0 0x80000000 0x0	0x80000000
s_addc_u32		0x0 0x1 0x80000000	0x00000002
s_addc_u32		0x0 0x0 0x80000000	0x00000001
s_addc_u32		0x0 0xfffffffe 0x0	0xfffffffe
s_addc_u32		0x0 0x1 0xfffffffe	0x00000002
s_addc_u32		0x0 0x0 0xfffffffe	0x00000001
s_addc_u32		0x0 0xffffffff 0x0	0xffffffff
s_addc_u32		0x0 0x1 0xffffffff	0x00000002
s_addc_u32		0x0 0x0 0xffffffff	0x00000001
s_addc_u32		0x1 0x0 0x0	0x00000001
s_addc_u32		0x1 0x1 0x0	0x00000002
s_addc_u32		0x0 0x1 0x0	0x00000001
s_addc_u32		0x1 0x1 0x0	0x00000002
s_addc_u32		0x1 0x1 0x1	0x00000003
s_addc_u32		0x0 0x1 0x1	0x00000002
s_addc_u32		0x1 0x7fffffff 0x0	0x80000000
s_addc_u32		0x1 0x1 0x7fffffff	0x00000003
s_addc_u32		0x0 0x1 0x7fffffff	0x00000002
s_addc_u32		0x1 0x80000000 0x0	0x80000001
s_addc_u32		0x1 0x1 0x80000000	0x00000003
s_addc_u32		0x0 0x1 0x80000000	0x00000002
s_addc_u32		0x1 0xfffffffe 0x0	0xffffffff
s_addc_u32		0x1 0x1 0xfffffffe	0x00000003
s_addc_u32		0x0 0x1 0xfffffffe	0x00000002
s_addc_u32		0x1 0xffffffff 0x0	0x00000000
s_addc_u32		0x1 0x1 0xffffffff	0x00000003
s_addc_u32		0x0 0x1 0xffffffff	0x00000002
s_addc_u32		0x7fffffff 0x0 0x0	0x7fffffff
s_addc_u32		0x7fffffff 0x1 0x0	0x80000000
s_addc_u32		0x0 0x7fffffff 0x0	0x7fffffff
s_addc_u32		0x7fffffff 0x1 0x0	0x80000000
s_addc_u32		0x7fffffff 0x1 0x1	0x80000001
s_addc_u32		0x0 0x7fffffff 0x1	0x80000000
s_addc_u32		0x7fffffff 0x7fffffff 0x0	0xfffffffe
s_addc_u32		0x7fffffff 0x1 0x7fffffff	0x80000001
s_addc_u32		0x0 0x7fffffff 0x7fffffff	0x80000000
s_addc_u32		0x7fffffff 0x80000000 0x0	0xffffffff
s_addc_u32		0x7fffffff 0x1 0x80000000	0x80000001
s_addc_u32		0x0 0x7fffffff 0x80000000	0x80000000
s_addc_u32		0x7fffffff 0xfffffffe 0x0	0x7ffffffd
s_addc_u32		0x7fffffff 0x1 0xfffffffe	0x80000001
s_addc_u32		0x0 0x7fffffff 0xfffffffe	0x80000000
s_addc_u32		0x7fffffff 0xffffffff 0x0	0x7ffffffe
s_addc_u32		0x7fffffff 0x1 0xffffffff	0x80000001
s_addc_u32		0x0 0x7fffffff 0xffffffff	0x80000000
s_addc_u32		0x80000000 0x0 0x0	0x80000000
s_addc_u32		0x80000000 0x1 0x0	0x80000001
s_addc_u32		0x0 0x80000000 0x0	0x80000000
s_addc_u32		0x80000000 0x1 0x0	0x80000001
s_addc_u32		0x80000000 0x1 0x1	0x80000002
s_addc_u32		0x0 0x80000000 0x1	0x80000001
s_addc_u32		0x80000000 0x7fffffff 0x0	0xffffffff
s_addc_u32		0x80000000 0x1 0x7fffffff	0x80000002
s_addc_u32		0x0 0x80000000 0x7fffffff	0x80000001
s_addc_u32		0x80000000 0x80000000 0x0	0x00000000
s_addc_u32		0x80000000 0x1 0x80000000	0x80000002
s_addc_u32		0x0 0x80000000 0x80000000	0x80000001
s_addc_u32		0x80000000 0xfffffffe 0x0	0x7ffffffe
s_addc_u32		0x80000000 0x1 0xfffffffe	0x80000002
s_addc_u32		0x0 0x80000000 0xfffffffe	0x80000001
s_addc_u32		0x80000000 0xffffffff 0x0	0x7fffffff
s_addc_u32		0x80000000 0x1 0xffffffff	0x80000002
s_addc_u32		0x0 0x80000000 0xffffffff	0x80000001
s_addc_u32		0xfffffffe 0x0 0x0	0xfffffffe
s_addc_u32		0xfffffffe 0x1 0x0	0xffffffff
s_addc_u32		0x0 0xfffffffe 0x0	0xfffffffe
s_addc_u32		0xfffffffe 0x1 0x0	0xffffffff
s_addc_u32		0xfffffffe 0x1 0x1	0x00000000
s_addc_u32		0x0 0xfffffffe 0x1	0xffffffff
s_addc_u32		0xfffffffe 0x7fffffff 0x0	0x7ffffffd
s_addc_u32		0xfffffffe 0x1 0x7fffffff	0x00000000
s_addc_u32		0x0 0xfffffffe 0x7fffffff	0xffffffff
s_addc_u32		0xfffffffe 0x80000000 0x0	0x7ffffffe
s_addc_u32		0xfffffffe 0x1 0x80000000	0x00000000
s_addc_u32		0x0 0xfffffffe 0x80000000	0xffffffff
s_addc_u32		0xfffffffe 0xfffffffe 0x0	0xfffffffc
s_addc_u32		0xfffffffe 0x1 0xfffffffe	0x00000000
s_addc_u32		0x0 0xfffffffe 0xfffffffe	0xffffffff
s_addc_u32		0xfffffffe 0xffffffff 0x0	0xfffffffd
s_addc_u32		0xfffffffe 0x1 0xffffffff	0x00000000
s_addc_u32		0x0 0xfffffffe 0xffffffff	0xffffffff
s_addc_u32		0xffffffff 0x0 0x0	0xffffffff
s_addc_u32		0xffffffff 0x1 0x0	0x00000000
s_addc_u32		0x0 0xffffffff 0x0	0xffffffff
s_addc_u32		0xffffffff 0x1 0x0	0x00000000
s_addc_u32		0xffffffff 0x1 0x1	0x00000001
s_addc_u32		0x0 0xffffffff 0x1	0x00000000
s_addc_u32		0xffffffff 0x7fffffff 0x0	0x7ffffffe
s_addc_u32		0xffffffff 0x1 0x7fffffff	0x00000001
s_addc_u32		0x0 0xffffffff 0x7fffffff	0x00000000
s_addc_u32		0xffffffff 0x80000000 0x0	0x7fffffff
s_addc_u32		0xffffffff 0x1 0x80000000	0x00000001
s_addc_u32		0x0 0xffffffff 0x80000000	0x00000000
s_addc_u32		0xffffffff 0xfffffffe 0x0	0xfffffffd
s_addc_u32		0xffffffff 0x1 0xfffffffe	0x00000001
s_addc_u32		0x0 0xffffffff 0xfffffffe	0x00000000
s_addc_u32		0xffffffff 0xffffffff 0x0	0xfffffffe
s_addc_u32		0xffffffff 0x1 0xffffffff	0x00000001
s_addc_u32		0x0 0xffffffff 0xffffffff	0x00000000
s_addc_u32		0x0 0x0 0x0	0x00000000
s_addc_u32		0x1 0x1 0x1	0x00000003
s_addc_u32		0x7fffffff 0x7fffffff 0x7fffffff	0xffffffff
s_addc_u32		0x80000000 0x80000000 0x80000000	0x00000001
s_addc_u32		0xfffffffe 0xfffffffe 0xfffffffe	0xfffffffd
s_addc_u32		0xffffffff 0xffffffff 0xffffffff	0xffffffff
s_and_b32		0x0 0x0	0x00000000
s_and_b32		0x0 0x1	0x00000000
s_and_b32		0x0 0x7fffffff	0x00000000
s_and_b32		0x0 0x80000000	0x00000000
s_and_b32		0x0 0xfffffffe	0x00000000
s_and_b32		0x0 0xffffffff	0x00000000
s_and_b32		0x1 0x0	0x00000000
s_and_b32		0x1 0x1	0x00000001
s_and_b32		0x1 0x7fffffff	0x00000001
s_and_b32		0x1 0x80000000	0x00000000
s_and_b32		0x1 0xfffffffe	0x00000000
s_and_b32		0x1 0xffffffff	0x00000001
s_and_b32		0x7fffffff 0x0	0x00000000
s_and_b32		0x7fffffff 0x1	0x00000001
s_and_b32		0x7fffffff 0x7fffffff	0x7fffffff
s_and_b32		0x7fffffff 0x80000000	0x00000000
s_and_b32		0x7fffffff 0xfffffffe	0x7ffffffe
s_and_b32		0x7fffffff 0xffffffff	0x7fffffff
s_and_b32		0x80000000 0x0	0x00000000
s_and_b32		0x80000000 0x1	0x00000000
s_and_b32		0x80000000 0x7fffffff	0x00000000
s_and_b32		0x80000000 0x80000000	0x80000000
s_and_b32		0x80000000 0xfffffffe	0x80000000
s_and_b32		0x80000000 0xffffffff	0x80000000
s_and_b32		0xfffffffe 0x0	0x00000000
s_and_b32		0xfffffffe 0x1	0x00000000
s_and_b32		0xfffffffe 0x7fffffff	0x7ffffffe
s_and_b32		0xfffffffe 0x80000000	0x80000000
s_and_b32		0xfffffffe 0xfffffffe	0xfffffffe
s_and_b32		0xfffffffe 0xffffffff	0xfffffffe
s_and_b32		0xffffffff 0x0	0x00000000
s_and_b32		0xffffffff 0x1	0x00000001
s_and_b32		0xffffffff 0x7fffffff	0x7fffffff
s_and_b32		0xffffffff 0x80000000	0x80000000
s_and_b32		0xffffffff 0xfffffffe	0xfffffffe
s_and_b32		0xffffffff 0xffffffff	0xffffffff
s_andn1_b32		0x0 0x0	0x00000000
s_andn1_b32		0x0 0x1	0x00000001
s_andn1_b32		0x0 0x7fffffff	0x7fffffff
s_andn1_b32		0x0 0x80000000	0x80000000
s_andn1_b32		0x0 0xfffffffe	0xfffffffe
s_andn1_b32		0x0 0xffffffff	0xffffffff
s_andn1_b32		0x1 0x0	0x00000000
s_andn1_b32		0x1 0x1	0x00000000
s_andn1_b32		0x1 0x7fffffff	0x7ffffffe
s_andn1_b32		0x1 0x80000000	0x80000000
s_andn1_b32		0x1 0xfffffffe	0xfffffffe
s_andn1_b32		0x1 0xffffffff	0xfffffffe
s_andn1_b32		0x7fffffff 0x0	0x00000000
s_andn1_b32		0x7fffffff 0x1	0x00000000
s_andn1_b32		0x7fffffff 0x7fffffff	0x00000000
s_andn1_b32		0x7fffffff 0x80000000	0x80000000
s_andn1_b32		0x7fffffff 0xfffffffe	0x80000000
s_andn1_b32		0x7fffffff 0xffffffff	0x80000000
s_andn1_b32		0x80000000 0x0	0x00000000
s_andn1_b32		0x80000000 0x1	0x00000001
s_andn1_b32		0x80000000 0x7fffffff	0x7fffffff
s_andn1_b32		0x80000000 0x80000000	0x00000000
s_andn1_b32		0x80000000 0xfffffffe	0x7ffffffe
s_andn1_b32		0x80000000 0xffffffff	0x7fffffff
s_andn1_b32		0xfffffffe 0x0	0x00000000
s_andn1_b32		0xfffffffe 0x1	0x00000001
s_andn1_b32		0xfffffffe 0x7fffffff	0x00000001
s_andn1_b32		0xfffffffe 0x80000000	0x00000000
s_andn1_b32		0xfffffffe 0xfffffffe	0x00000000
s_andn1_b32		0xfffffffe 0xffffffff	0x00000001
s_andn1_b32		0xffffffff 0x0	0x00000000
s_andn1_b32		0xffffffff 0x1	0x00000000
s_andn1_b32		0xffffffff 0x7fffffff	0x00000000
s_andn1_b32		0xffffffff 0x80000000	0x00000000
s_andn1_b32		0xffffffff 0xfffffffe	0x00000000
s_andn1_b32		0xffffffff 0xffffffff	0x00000000
s_andn2_b32		0x0 0x0	0x00000000
s_andn2_b32		0x0 0x1	0x00000000
s_andn2_b32		0x0 0x7fffffff	0x00000000
s_andn2_b32		0x0 0x80000000	0x00000000
s_andn2_b32		0x0 0xfffffffe	0x00000000
s_andn2_b32		0x0 0xffffffff	0x00000000
s_andn2_b32		0x1 0x0	0x00000001
s_andn2_b32		0x1 0x1	0x00000000
s_andn2_b32		0x1 0x7fffffff	0x00000000
s_andn2_b32		0x1 0x80000000	0x00000001
s_andn2_b32		0x1 0xfffffffe	0x00000001
s_andn2_b32		0x1 0xffffffff	0x00000000
s_andn2_b32		0x7fffffff 0x0	0x7fffffff
s_andn2_b32		0x7fffffff 0x1	0x7ffffffe
s_andn2_b32		0x7fffffff 0x7fffffff	0x00000000
s_andn2_b32		0x7fffffff 0x80000000	0x7fffffff
s_andn2_b32		0x7fffffff 0xfffffffe	0x00000001
s_andn2_b32		0x7fffffff 0xffffffff	0x00000000
s_andn2_b32		0x80000000 0x0	0x80000000
s_andn2_b32		0x80000000 0x1	0x80000000
s_andn2_b32		0x80000000 0x7fffffff	0x80000000
s_andn2_b32		0x80000000 0x80000000	0x00000000
s_andn2_b32		0x80000000 0xfffffffe	0x00000000
s_andn2_b32		0x80000000 0xffffffff	0x00000000
s_andn2_b32		0xfffffffe 0x0	0xfffffffe
s_andn2_b32		0xfffffffe 0x1	0xfffffffe
s_andn2_b32		0xfffffffe 0x7fffffff	0x80000000
s_andn2_b32		0xfffffffe 0x80000000	0x7ffffffe
s_andn2_b32		0xfffffffe 0xfffffffe	0x00000000
s_andn2_b32		0xfffffffe 0xffffffff	0x00000000
s_andn2_b32		0xffffffff 0x0	0xffffffff
s_andn2_b32		0xffffffff 0x1	0xfffffffe
s_andn2_b32		0xffffffff 0x7fffffff	0x80000000
s_andn2_b32		0xffffffff 0x80000000	0x7fffffff
s_andn2_b32		0xffffffff 0xfffffffe	0x00000001
s_andn2_b32		0xffffffff 0xffffffff	0x00000000
s_bcnt_0_b32		0x0	0x00000020
s_bcnt_0_b32		0x1	0x0000001f
s_bcnt_0_b32		0x7fffffff	0x00000001
s_bcnt_0_b32		0x80000000	0x0000001f
s_bcnt_0_b32		0xfffffffe	0x00000001
s_bcnt_0_b32		0xffffffff	0x00000000
s_bcnt_1_b32		0x0	0x00000000
s_bcnt_1_b32		0x1	0x00000001
s_bcnt_1_b32		0x7fffffff	0x0000001f
s_bcnt_1_b32		0x80000000	0x00000001
s_bcnt_1_b32		0xfffffffe	0x0000001f
s_bcnt_1_b32		0xffffffff	0x00000020
s_bfe_i32		0x0 0x0 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x0	0x00000000
s_bfe_i32		0x0 0x0 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x1	0x00000000
s_bfe_i32		0x0 0x0 0x1	0x00000000
s_bfe_i32		0x0 0x7fffffff 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x7fffffff	0x00000000
s_bfe_i32		0x0 0x0 0x7fffffff	0x00000000
s_bfe_i32		0x0 0x80000000 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x80000000	0x00000000
s_bfe_i32		0x0 0x0 0x80000000	0x00000000
s_bfe_i32		0x0 0xfffffffe 0x0	0x00000000
s_bfe_i32		0x0 0x1 0xfffffffe	0x00000000
s_bfe_i32		0x0 0x0 0xfffffffe	0x00000000
s_bfe_i32		0x0 0xffffffff 0x0	0x00000000
s_bfe_i32		0x0 0x1 0xffffffff	0x00000000
s_bfe_i32		0x0 0x0 0xffffffff	0x00000000
s_bfe_i32		0x1 0x0 0x0	0x00000000
s_bfe_i32		0x1 0x1 0x0	0x00000000
s_bfe_i32		0x0 0x1 0x0	0x00000000
s_bfe_i32		0x1 0x1 0x0	0x00000000
s_bfe_i32		0x1 0x1 0x1	0x00000000
s_bfe_i32		0x0 0x1 0x1	0x00000000
s_bfe_i32		0x1 0x7fffffff 0x0	0x00000000
s_bfe_i32		0x1 0x1 0x7fffffff	0x00000000
s_bfe_i32		0x0 0x1 0x7fffffff	0x00000000
s_bfe_i32		0x1 0x80000000 0x0	0x00000000
s_bfe_i32		0x1 0x1 0x80000000	0x00000000
s_bfe_i32		0x0 0x1 0x80000000	0x00000000
s_bfe_i32		0x1 0xfffffffe 0x0	0x00000000
s_bfe_i32		0x1 0x1 0xfffffffe	0x00000000
s_bfe_i32		0x0 0x1 0xfffffffe	0x00000000
s_bfe_i32		0x1 0xffffffff 0x0	0x00000000
s_bfe_i32		0x1 0x1 0xffffffff	0x00000000
s_bfe_i32		0x0 0x1 0xffffffff	0x00000000
s_bfe_i32		0x7fffffff 0x0 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0x0	0x00000000
s_bfe_i32		0x0 0x7fffffff 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0x1	0xffffffff
s_bfe_i32		0x0 0x7fffffff 0x1	0x00000000
s_bfe_i32		0x7fffffff 0x7fffffff 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0x7fffffff	0x3fffffff
s_bfe_i32		0x0 0x7fffffff 0x7fffffff	0x00000000
s_bfe_i32		0x7fffffff 0x80000000 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0x80000000	0x00000000
s_bfe_i32		0x0 0x7fffffff 0x80000000	0x00000000
s_bfe_i32		0x7fffffff 0xfffffffe 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0xfffffffe	0xffffffff
s_bfe_i32		0x0 0x7fffffff 0xfffffffe	0x00000000
s_bfe_i32		0x7fffffff 0xffffffff 0x0	0x00000000
s_bfe_i32		0x7fffffff 0x1 0xffffffff	0x3fffffff
s_bfe_i32		0x0 0x7fffffff 0xffffffff	0x00000000
s_bfe_i32		0x80000000 0x0 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0x0	0x00000000
s_bfe_i32		0x0 0x80000000 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0x1	0x00000000
s_bfe_i32		0x0 0x80000000 0x1	0x00000000
s_bfe_i32		0x80000000 0x7fffffff 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0x7fffffff	0xc0000000
s_bfe_i32		0x0 0x80000000 0x7fffffff	0x00000000
s_bfe_i32		0x80000000 0x80000000 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0x80000000	0x00000000
s_bfe_i32		0x0 0x80000000 0x80000000	0x00000000
s_bfe_i32		0x80000000 0xfffffffe 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0xfffffffe	0x00000000
s_bfe_i32		0x0 0x80000000 0xfffffffe	0x00000000
s_bfe_i32		0x80000000 0xffffffff 0x0	0x00000000
s_bfe_i32		0x80000000 0x1 0xffffffff	0xc0000000
s_bfe_i32		0x0 0x80000000 0xffffffff	0x00000000
s_bfe_i32		0xfffffffe 0x0 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0x0	0x00000000
s_bfe_i32		0x0 0xfffffffe 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0x1	0xffffffff
s_bfe_i32		0x0 0xfffffffe 0x1	0x00000000
s_bfe_i32		0xfffffffe 0x7fffffff 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0x7fffffff	0xffffffff
s_bfe_i32		0x0 0xfffffffe 0x7fffffff	0x00000000
s_bfe_i32		0xfffffffe 0x80000000 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0x80000000	0x00000000
s_bfe_i32		0x0 0xfffffffe 0x80000000	0x00000000
s_bfe_i32		0xfffffffe 0xfffffffe 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0xfffffffe	0xffffffff
s_bfe_i32		0x0 0xfffffffe 0xfffffffe	0x00000000
s_bfe_i32		0xfffffffe 0xffffffff 0x0	0x00000000
s_bfe_i32		0xfffffffe 0x1 0xffffffff	0xffffffff
s_bfe_i32		0x0 0xfffffffe 0xffffffff	0x00000000
s_bfe_i32		0xffffffff 0x0 0x0	0x00000000
s_bfe_i32		0xffffffff 0x1 0x0	0x00000000
s_bfe_i32		0x0 0xffffffff 0x0	0x00000000
s_bfe_i32		0xffffffff 0x1 0x0	0x00000000
s_bfe_i32		0xffffffff 0x1 0x1	0xffffffff
s_bfe_i32		0x0 0xffffffff 0x1	0x00000000
s_bfe_i32		0xffffffff 0x7fffffff 0x0	0x00000000
s_bfe_i32		0xffffffff 0x1 0x7fffffff	0xffffffff
